business_code,business_name,hierarchy_path,biz_large_name,biz_middle_name,biz_small_name,biz_sub_name,linked_ksic_codes,linked_ksic_names,definition,include_activities,exclude_activities,detail_description,representative_items,activity_terms,synonyms,ksic_version,has_haeseol
512135,종자 및 묘목 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 산업용 농ㆍ축산물 및 동ㆍ식물 도매업 > 종자 및 묘목 도매업,도매 및 소매업,도매 및 상품 중개업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,46202,종자 및 묘목 도매업,"곡물, 채소, 과실 등의 종자나 묘목을 도매하는 산업활동을 말한다.",곡물 종자 도매|채소 및 과실 묘목 도매|채소 종자 도매|화훼 종자 도매,,묘목,곡물 종자|채소 및 과실 묘목|채소 종자|화훼 종자,도매,,KSIC 11차 (2024),True
512140,육지동물 및 반려동물도매업,도매 및 소매업 > 도매 및 상품 중개업 > 산업용 농ㆍ축산물 및 동ㆍ식물 도매업 > 육지동물 및 반려동물도매업,도매 및 소매업,도매 및 상품 중개업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,46205,육지동물 및 반려동물도매업,가축 및 기타 살아있는 육지 동물과 반려․애완용 동물을 도매하는 산업활동을 말한다. 관상용 수산 동물도 포함한다.,"소, 말, 돼지 도매|닭, 오리 등 가금류 도매|조류 도매|사슴, 멧돼지 도매|열대어 도매|관상어(바다 및 민물고기) 도매",반려|애완용 이외 수산 동물 도매,,"소, 말, 돼지|닭, 오리 등 가금류|조류|사슴, 멧돼지|열대어|관상어(바다 및 민물고기)",도매,,KSIC 11차 (2024),True
512190,기타 산업용 농산물 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 산업용 농ㆍ축산물 및 동ㆍ식물 도매업 > 기타 산업용 농산물 도매업,도매 및 소매업,도매 및 상품 중개업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,46209,기타 산업용 농산물 도매업,"기타 산업용 미가공 농산물 및 가죽 원단, 원모 및 원면 등을 도매하 는 산업활동을 말한다.",가죽 및 가죽 원단 도매|공업용 농산물(곡물 제외) 도매|원피 및 원모피 도매|영지버섯 도매|잎담배 도매|한약재 도매|누에고치 도매|원모 및 원면 도매|미가공 커피 도매,,,가죽 및 가죽 원단|공업용 농산물(곡물 제외)|원피 및 원모피|영지버섯|잎담배|한약재|누에고치|원모 및 원면|미가공 커피,가공|도매,,KSIC 11차 (2024),True
512192,육지동물 및 반려동물도매업,도매 및 소매업 > 도매 및 상품 중개업 > 산업용 농ㆍ축산물 및 동ㆍ식물 도매업 > 육지동물 및 반려동물도매업,도매 및 소매업,도매 및 상품 중개업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,46205,육지동물 및 반려동물도매업,가축 및 기타 살아있는 육지 동물과 반려․애완용 동물을 도매하는 산업활동을 말한다. 관상용 수산 동물도 포함한다.,"소, 말, 돼지 도매|닭, 오리 등 가금류 도매|조류 도매|사슴, 멧돼지 도매|열대어 도매|관상어(바다 및 민물고기) 도매",반려|애완용 이외 수산 동물 도매,관상용 열대어 등,"소, 말, 돼지|닭, 오리 등 가금류|조류|사슴, 멧돼지|열대어|관상어(바다 및 민물고기)",도매,,KSIC 11차 (2024),True
512211,과실류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 과실류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46311,과실류 도매업,견과를 포함한 각종 과실류를 도매하는 산업활동을 말한다.,"견과류(대추, 밤, 은행 등) 도매|사과, 배, 감, 포도 등 과일 도매",조제 가공식품 도매,,"견과류(대추, 밤, 은행 등)|사과, 배, 감, 포도 등 과일",도매,,KSIC 11차 (2024),True
512212,"채소류, 서류 및 향신작물류 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 채소류, 서류 및 향신작물류 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46312,"채소류, 서류 및 향신작물류 도매업","각종 채소류, 서류 및 향신작물류를 도매하는 산업활동을 말한다.","채소(각종 나물) 도매|고구마, 감자 도매|마늘, 도라지, 오이, 호박 도매",조제 가공식품 도매,,"채소(각종 나물)|고구마, 감자|마늘, 도라지, 오이, 호박",도매,,KSIC 11차 (2024),True
512214,과실류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 과실류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46311,과실류 도매업,견과를 포함한 각종 과실류를 도매하는 산업활동을 말한다.,"견과류(대추, 밤, 은행 등) 도매|사과, 배, 감, 포도 등 과일 도매",조제 가공식품 도매,과실(법정도매시장),"견과류(대추, 밤, 은행 등)|사과, 배, 감, 포도 등 과일",도매,,KSIC 11차 (2024),True
512215,"채소류, 서류 및 향신작물류 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 채소류, 서류 및 향신작물류 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46312,"채소류, 서류 및 향신작물류 도매업","각종 채소류, 서류 및 향신작물류를 도매하는 산업활동을 말한다.","채소(각종 나물) 도매|고구마, 감자 도매|마늘, 도라지, 오이, 호박 도매",조제 가공식품 도매,채소(법정도매시장),"채소(각종 나물)|고구마, 감자|마늘, 도라지, 오이, 호박",도매,,KSIC 11차 (2024),True
512221,기타 산업용 농산물 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 산업용 농ㆍ축산물 및 동ㆍ식물 도매업 > 기타 산업용 농산물 도매업,도매 및 소매업,도매 및 상품 중개업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,46209,기타 산업용 농산물 도매업,"기타 산업용 미가공 농산물 및 가죽 원단, 원모 및 원면 등을 도매하 는 산업활동을 말한다.",가죽 및 가죽 원단 도매|공업용 농산물(곡물 제외) 도매|원피 및 원모피 도매|영지버섯 도매|잎담배 도매|한약재 도매|누에고치 도매|원모 및 원면 도매|미가공 커피 도매,,임산물(일반),가죽 및 가죽 원단|공업용 농산물(곡물 제외)|원피 및 원모피|영지버섯|잎담배|한약재|누에고치|원모 및 원면|미가공 커피,가공|도매,,KSIC 11차 (2024),True
512222,기타 산업용 농산물 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 산업용 농ㆍ축산물 및 동ㆍ식물 도매업 > 기타 산업용 농산물 도매업,도매 및 소매업,도매 및 상품 중개업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,46209,기타 산업용 농산물 도매업,"기타 산업용 미가공 농산물 및 가죽 원단, 원모 및 원면 등을 도매하 는 산업활동을 말한다.",가죽 및 가죽 원단 도매|공업용 농산물(곡물 제외) 도매|원피 및 원모피 도매|영지버섯 도매|잎담배 도매|한약재 도매|누에고치 도매|원모 및 원면 도매|미가공 커피 도매,,임산물(법정도매시장),가죽 및 가죽 원단|공업용 농산물(곡물 제외)|원피 및 원모피|영지버섯|잎담배|한약재|누에고치|원모 및 원면|미가공 커피,가공|도매,,KSIC 11차 (2024),True
512223,육류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 육류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46313,육류 도매업,가축 및 기타 육지동물의 신선․냉장․냉동한 도축고기를 도매하는 산업활동을 말한다. G,우육 및 돈육 도매|가금육 도매|기타 조류 고기 도매|냉장육 도매,,,우육 및 돈육|가금육|기타 조류 고기|냉장육,도축|도매,,KSIC 11차 (2024),True
512224,육류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 육류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46313,육류 도매업,가축 및 기타 육지동물의 신선․냉장․냉동한 도축고기를 도매하는 산업활동을 말한다. G,우육 및 돈육 도매|가금육 도매|기타 조류 고기 도매|냉장육 도매,,축산물(법정도매시장),우육 및 돈육|가금육|기타 조류 고기|냉장육,도축|도매,,KSIC 11차 (2024),True
512231,"신선, 냉동 및 기타 수산물 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 신선, 냉동 및 기타 수산물 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46315,"신선, 냉동 및 기타 수산물 도매업","각종 해산물 및 민물고기 등의 살아있는 것, 신선한 것, 냉동 및 기타 단순 가공한 수산물을 도매하는 산업활동을 말한다.","신선 어류 도매|신선 해조류 도매|냉동 어개류(어류, 게, 새우 등) 도매",,생선(일반),"신선 어류|신선 해조류|냉동 어개류(어류, 게, 새우 등)",가공|도매,,KSIC 11차 (2024),True
512232,"신선, 냉동 및 기타 수산물 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 신선, 냉동 및 기타 수산물 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46315,"신선, 냉동 및 기타 수산물 도매업","각종 해산물 및 민물고기 등의 살아있는 것, 신선한 것, 냉동 및 기타 단순 가공한 수산물을 도매하는 산업활동을 말한다.","신선 어류 도매|신선 해조류 도매|냉동 어개류(어류, 게, 새우 등) 도매",,냉동수산물(일반),"신선 어류|신선 해조류|냉동 어개류(어류, 게, 새우 등)",가공|도매,,KSIC 11차 (2024),True
512233,건어물 및 젓갈류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 건어물 및 젓갈류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46314,건어물 및 젓갈류 도매업,"각종 해산물 및 민물고기 등을 건조, 염장한 수산물을 도매하는 산업 활동을 말한다.",건어물 도매|(조미하지 않은) 젓갈류 도매,,,건어물|(조미하지 않은) 젓갈류,도매,,KSIC 11차 (2024),True
512234,"신선, 냉동 및 기타 수산물 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 신선, 냉동 및 기타 수산물 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46315,"신선, 냉동 및 기타 수산물 도매업","각종 해산물 및 민물고기 등의 살아있는 것, 신선한 것, 냉동 및 기타 단순 가공한 수산물을 도매하는 산업활동을 말한다.","신선 어류 도매|신선 해조류 도매|냉동 어개류(어류, 게, 새우 등) 도매",,생선(법정도매시장),"신선 어류|신선 해조류|냉동 어개류(어류, 게, 새우 등)",가공|도매,,KSIC 11차 (2024),True
512235,"신선, 냉동 및 기타 수산물 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 신선, 냉동 및 기타 수산물 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46315,"신선, 냉동 및 기타 수산물 도매업","각종 해산물 및 민물고기 등의 살아있는 것, 신선한 것, 냉동 및 기타 단순 가공한 수산물을 도매하는 산업활동을 말한다.","신선 어류 도매|신선 해조류 도매|냉동 어개류(어류, 게, 새우 등) 도매",,냉동수산물(법정도매시장),"신선 어류|신선 해조류|냉동 어개류(어류, 게, 새우 등)",가공|도매,,KSIC 11차 (2024),True
512236,건어물 및 젓갈류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 건어물 및 젓갈류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46314,건어물 및 젓갈류 도매업,"각종 해산물 및 민물고기 등을 건조, 염장한 수산물을 도매하는 산업 활동을 말한다.",건어물 도매|(조미하지 않은) 젓갈류 도매,,기타수산물(법정도매시장),건어물|(조미하지 않은) 젓갈류,도매,,KSIC 11차 (2024),True
512241,"빵류, 과자류, 당류, 초콜릿 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 빵류, 과자류, 당류, 초콜릿 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46323,"빵류, 과자류, 당류, 초콜릿 도매업","빵류, 과자류, 떡류, 당류 및 초콜릿 등을 도매하는 산업활동을 말한다.",비스킷 및 크래커 도매|사탕 및 캔디 도매|초콜릿 및 껌 도매|햄버거 도매|피자 도매|빵가루 도매|설탕 및 당류 도매|코코아 분말 및 조제품 도매,,당류,비스킷 및 크래커|사탕 및 캔디|초콜릿 및 껌|햄버거|피자|빵가루|설탕 및 당류|코코아 분말 및 조제품,도매,,KSIC 11차 (2024),True
512242,"빵류, 과자류, 당류, 초콜릿 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 빵류, 과자류, 당류, 초콜릿 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46323,"빵류, 과자류, 당류, 초콜릿 도매업","빵류, 과자류, 떡류, 당류 및 초콜릿 등을 도매하는 산업활동을 말한다.",비스킷 및 크래커 도매|사탕 및 캔디 도매|초콜릿 및 껌 도매|햄버거 도매|피자 도매|빵가루 도매|설탕 및 당류 도매|코코아 분말 및 조제품 도매,,빵류(식빵 등),비스킷 및 크래커|사탕 및 캔디|초콜릿 및 껌|햄버거|피자|빵가루|설탕 및 당류|코코아 분말 및 조제품,도매,,KSIC 11차 (2024),True
512243,"빵류, 과자류, 당류, 초콜릿 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 빵류, 과자류, 당류, 초콜릿 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46323,"빵류, 과자류, 당류, 초콜릿 도매업","빵류, 과자류, 떡류, 당류 및 초콜릿 등을 도매하는 산업활동을 말한다.",비스킷 및 크래커 도매|사탕 및 캔디 도매|초콜릿 및 껌 도매|햄버거 도매|피자 도매|빵가루 도매|설탕 및 당류 도매|코코아 분말 및 조제품 도매,,"고급빵류(케이크, 피자 등)",비스킷 및 크래커|사탕 및 캔디|초콜릿 및 껌|햄버거|피자|빵가루|설탕 및 당류|코코아 분말 및 조제품,도매,,KSIC 11차 (2024),True
512244,"빵류, 과자류, 당류, 초콜릿 도매업","도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 빵류, 과자류, 당류, 초콜릿 도매업",도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46323,"빵류, 과자류, 당류, 초콜릿 도매업","빵류, 과자류, 떡류, 당류 및 초콜릿 등을 도매하는 산업활동을 말한다.",비스킷 및 크래커 도매|사탕 및 캔디 도매|초콜릿 및 껌 도매|햄버거 도매|피자 도매|빵가루 도매|설탕 및 당류 도매|코코아 분말 및 조제품 도매,,"과자류, 초코릿",비스킷 및 크래커|사탕 및 캔디|초콜릿 및 껌|햄버거|피자|빵가루|설탕 및 당류|코코아 분말 및 조제품,도매,,KSIC 11차 (2024),True
512245,낙농품 및 동ㆍ식물성 유지 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 낙농품 및 동ㆍ식물성 유지 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46324,낙농품 및 동ㆍ식물성 유지 도매업,"젖을 살균․분리․농축․건조․발효․냉동 및 기타 가공하여 생산된 매 액상 및 기타 형태의 각종 식용 유제품과 식용 빙과를 도매하는 산업 활동을 말한다. 조란 가공제품, 동․식물성 유지를 도매하는 산업활동 을 포함한다.",액상 시유 도매|우유 분리제품 도매|탈지유 및 탈지 분유 도매|생크림 도매|전지 분유 및 가당 우유 도매|연유 및 농축유 도매|아이스크림 도매|빙과류 도매,,식용 빙과,액상 시유|우유 분리제품|탈지유 및 탈지 분유|생크림|전지 분유 및 가당 우유|연유 및 농축유|아이스크림|빙과류,생산|가공|도매,,KSIC 11차 (2024),True
512251,주류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 음료 및 담배 도매업 > 주류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,음료 및 담배 도매업,46331,주류 도매업,"곡식, 과실 및 채소 등을 발효, 증류 또는 정제하거나 합성하여 제조 한 알코올성 음료를 도매하는 산업활동을 말한다.",주정 도매|소주 및 맥주 도매|양주 도매|탁주 및 약주 도매 도매 및 소매업,,"약주, 탁주",주정|소주 및 맥주|양주|탁주 및 약주 도매 도매 및,제조|정제|도매|소매,,KSIC 11차 (2024),True
512252,주류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 음료 및 담배 도매업 > 주류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,음료 및 담배 도매업,46331,주류 도매업,"곡식, 과실 및 채소 등을 발효, 증류 또는 정제하거나 합성하여 제조 한 알코올성 음료를 도매하는 산업활동을 말한다.",주정 도매|소주 및 맥주 도매|양주 도매|탁주 및 약주 도매 도매 및 소매업,,,주정|소주 및 맥주|양주|탁주 및 약주 도매 도매 및,제조|정제|도매|소매,,KSIC 11차 (2024),True
512260,비알코올 음료 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 음료 및 담배 도매업 > 비알코올 음료 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,음료 및 담배 도매업,46332,비알코올 음료 도매업,"생수, 천연 또는 인조 탄산수, 과실 등을 가미한 비알코올 음료를 도 매하는 산업활동을 말한다. 얼음, 음료용 캔커피 및 음료용 차류의 도 매활동도 포함한다.","과실 주스 도매|드링크제(비의약품) 도매|탄산 음료 도매|청량 음료 도매|캔 음료 도매|비알코올 음료 원액 도매|차 음료(홍차, 녹차 등) 도매|맥아 추출물 도매","인삼차, 율무차(분말) 도매|우유, 요구르트 및 아이스크림 등 낙농제품 도매",,"과실 주스|드링크제(비의약품)|탄산 음료|청량 음료|캔 음료|비알코올 음료 원액|차 음료(홍차, 녹차 등)|맥아 추출물",도매,,KSIC 11차 (2024),True
512271,육류 가공식품 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 육류 가공식품 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46321,육류 가공식품 도매업,가축 및 기타 육지동물의 도축고기를 가공하여 만든 식품을 도매하는 산업활동을 말한다.,육류 통조림 도매|햄 및 소시지 도매|가금육 통조림 도매|베이컨 도매|육류 훈제식품 도매,,,육류 통조림|햄 및 소시지|가금육 통조림|베이컨|육류 훈제식품,가공|도축|도매,,KSIC 11차 (2024),True
512272,조미료 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 조미료 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46326,조미료 도매업,조미료 및 식품 첨가물을 도매하는 산업활동을 말한다.,간장 및 케첩 도매|조미료 및 감미제 도매|향신료 도매|장류 도매,,,간장 및 케첩|조미료 및 감미제|향신료|장류,도매,,KSIC 11차 (2024),True
512273,커피 및 차류 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 커피 및 차류 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46325,커피 및 차류 도매업,커피 및 차류 등의 가공 식료품을 도매하는 산업활동을 말한다.,"볶은 커피, 커피 농축물 및 조제품 도매|홍차, 대용차류, 차류 조제품 도매",캔 커피 및 차 음료 도매,,"볶은 커피, 커피 농축물 및 조제품|홍차, 대용차류, 차류 조제품",가공|도매,,KSIC 11차 (2024),True
512274,기타 가공식품 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 기타 가공식품 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46329,기타 가공식품 도매업,"과실 및 채소 가공식품, 곡물 가루, 국수 및 인스턴트 면류 등의 기타 가공 식품을 도매하는 산업활동을 말한다.","냉동 만두 도매|과일 통조림 도매|당면, 냉면, 스파게티 도매|깻잎 및 장아찌 통조림 제품 도매|곡물 가공품 도매|곡물 가루(쌀, 보리, 밀) 도매|녹말(전분) 도매",,라면,"냉동 만두|과일 통조림|당면, 냉면, 스파게티|깻잎 및 장아찌 통조림 제품|곡물 가공품|곡물 가루(쌀, 보리, 밀)|녹말(전분)",가공|도매,,KSIC 11차 (2024),True
512279,기타 가공식품 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 기타 가공식품 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46329,기타 가공식품 도매업,"과실 및 채소 가공식품, 곡물 가루, 국수 및 인스턴트 면류 등의 기타 가공 식품을 도매하는 산업활동을 말한다.","냉동 만두 도매|과일 통조림 도매|당면, 냉면, 스파게티 도매|깻잎 및 장아찌 통조림 제품 도매|곡물 가공품 도매|곡물 가루(쌀, 보리, 밀) 도매|녹말(전분) 도매",,국수 및 인스턴트면류,"냉동 만두|과일 통조림|당면, 냉면, 스파게티|깻잎 및 장아찌 통조림 제품|곡물 가공품|곡물 가루(쌀, 보리, 밀)|녹말(전분)",가공|도매,,KSIC 11차 (2024),True
512280,기타 가공식품 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 기타 가공식품 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46329,기타 가공식품 도매업,"과실 및 채소 가공식품, 곡물 가루, 국수 및 인스턴트 면류 등의 기타 가공 식품을 도매하는 산업활동을 말한다.","냉동 만두 도매|과일 통조림 도매|당면, 냉면, 스파게티 도매|깻잎 및 장아찌 통조림 제품 도매|곡물 가공품 도매|곡물 가루(쌀, 보리, 밀) 도매|녹말(전분) 도매",,과실 및 채소 가공식품,"냉동 만두|과일 통조림|당면, 냉면, 스파게티|깻잎 및 장아찌 통조림 제품|곡물 가공품|곡물 가루(쌀, 보리, 밀)|녹말(전분)",가공|도매,,KSIC 11차 (2024),True
512281,기타 신선 식품 및 단순 가공 식품 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 신선 식품 및 단순 가공 식품 도매업 > 기타 신선 식품 및 단순 가공 식품 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선 식품 및 단순 가공 식품 도매업,46319,기타 신선 식품 및 단순 가공 식품 도매업,기타 가공하지 않은 식품이나 냉동․건조․염장 등과 같은 단순 가공 한 식품을 도매하는 산업활동을 말한다.,벌꿀 도매|조란 도매|식용 소금(천일염 포함) 도매,,,벌꿀|조란|식용 소금(천일염 포함),가공|도매,,KSIC 11차 (2024),True
512282,낙농품 및 동ㆍ식물성 유지 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 낙농품 및 동ㆍ식물성 유지 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46324,낙농품 및 동ㆍ식물성 유지 도매업,"젖을 살균․분리․농축․건조․발효․냉동 및 기타 가공하여 생산된 매 액상 및 기타 형태의 각종 식용 유제품과 식용 빙과를 도매하는 산업 활동을 말한다. 조란 가공제품, 동․식물성 유지를 도매하는 산업활동 을 포함한다.",액상 시유 도매|우유 분리제품 도매|탈지유 및 탈지 분유 도매|생크림 도매|전지 분유 및 가당 우유 도매|연유 및 농축유 도매|아이스크림 도매|빙과류 도매,,"연유, 시유(양유포함)",액상 시유|우유 분리제품|탈지유 및 탈지 분유|생크림|전지 분유 및 가당 우유|연유 및 농축유|아이스크림|빙과류,생산|가공|도매,,KSIC 11차 (2024),True
512283,낙농품 및 동ㆍ식물성 유지 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 낙농품 및 동ㆍ식물성 유지 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46324,낙농품 및 동ㆍ식물성 유지 도매업,"젖을 살균․분리․농축․건조․발효․냉동 및 기타 가공하여 생산된 매 액상 및 기타 형태의 각종 식용 유제품과 식용 빙과를 도매하는 산업 활동을 말한다. 조란 가공제품, 동․식물성 유지를 도매하는 산업활동 을 포함한다.",액상 시유 도매|우유 분리제품 도매|탈지유 및 탈지 분유 도매|생크림 도매|전지 분유 및 가당 우유 도매|연유 및 농축유 도매|아이스크림 도매|빙과류 도매,,식물성 유지,액상 시유|우유 분리제품|탈지유 및 탈지 분유|생크림|전지 분유 및 가당 우유|연유 및 농축유|아이스크림|빙과류,생산|가공|도매,,KSIC 11차 (2024),True
512284,기타 가공식품 도매업,도매 및 소매업 > 도매 및 상품 중개업 > 음ㆍ식료품 및 담배 도매업 > 가공식품 도매업 > 기타 가공식품 도매업,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,46329,기타 가공식품 도매업,"과실 및 채소 가공식품, 곡물 가루, 국수 및 인스턴트 면류 등의 기타 가공 식품을 도매하는 산업활동을 말한다.","냉동 만두 도매|과일 통조림 도매|당면, 냉면, 스파게티 도매|깻잎 및 장아찌 통조림 제품 도매|곡물 가공품 도매|곡물 가루(쌀, 보리, 밀) 도매|녹말(전분) 도매",,"기타(전분, 만두, 물엿 등)","냉동 만두|과일 통조림|당면, 냉면, 스파게티|깻잎 및 장아찌 통조림 제품|곡물 가공품|곡물 가루(쌀, 보리, 밀)|녹말(전분)",가공|도매,,KSIC 11차 (2024),True
