,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"업종코드-11차 표준산업분류 연계표
 ※ 귀속 업종코드 ""중분류 94. (인적용역)"" 에 연계된 표준산업분류는 세세분류 코드 끝에 '+'로 표시함
    예) 업종코드 809007 과 연계된 표준산업분류 85622  →미술학원(사업체) 
               업종코드 940925  와 연계된 표준산업분류 85622+  →미술학원 강사(직업)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,일련번호,,,,,,,,,,,,,,,,,,,,,,,,세부설명,,,
,,"2025년 귀속
업종코드",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,"표준산업
분류",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,메인,,,,
,205,210102,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,기타 종이 및 판지 제품 제조업,2101,기타 종이 및 판지 제품 제조업,"적층, 합성 및 특수 표면처리 종이 제조업",1,17904,C,제조업,17,"펄프, 종이 및 종이제품 제조업",179,기타 종이 및 판지 제품 제조업,1790,기타 종이 및 판지 제품 제조업,"적층, 합성 및 특수 표면처리 종이 제조업",1,,,,,
,206,210104,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"펄프, 종이 및 판지 제조업",2101,"펄프, 종이 및 판지 제조업",기타 종이 및 판지 제조업,1,17109,C,제조업,17,"펄프, 종이 및 종이제품 제조업",171,"펄프, 종이 및 판지 제조업",1710,"펄프, 종이 및 판지 제조업",기타 종이 및 판지 제조업,2,1,,,,
,207,210106,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"펄프, 종이 및 판지 제조업",2101,"펄프, 종이 및 판지 제조업",펄프 제조업,1,17101,C,제조업,17,"펄프, 종이 및 종이제품 제조업",171,"펄프, 종이 및 판지 제조업",1710,"펄프, 종이 및 판지 제조업",펄프 제조업,1,,,,,
,208,210107,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"펄프, 종이 및 판지 제조업",2101,"펄프, 종이 및 판지 제조업",인쇄용 및 필기용 원지 제조업,1,17103,C,제조업,17,"펄프, 종이 및 종이제품 제조업",171,"펄프, 종이 및 판지 제조업",1710,"펄프, 종이 및 판지 제조업",인쇄용 및 필기용 원지 제조업,1,,,,,
,209,210108,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"펄프, 종이 및 판지 제조업",2101,"펄프, 종이 및 판지 제조업",위생용 원지 제조업,1,17106,C,제조업,17,"펄프, 종이 및 종이제품 제조업",171,"펄프, 종이 및 판지 제조업",1710,"펄프, 종이 및 판지 제조업",위생용 원지 제조업,1,,,,,
,210,210111,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"펄프, 종이 및 판지 제조업",2101,"펄프, 종이 및 판지 제조업",골판지 원지 제조업,2,17104,C,제조업,17,"펄프, 종이 및 종이제품 제조업",171,"펄프, 종이 및 판지 제조업",1710,"펄프, 종이 및 판지 제조업",골판지 원지 제조업,1,,,,,
,210,210111,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"펄프, 종이 및 판지 제조업",2101,"펄프, 종이 및 판지 제조업",크라프트지 및 기타 상자용 판지 제조업,2,17105,C,제조업,17,"펄프, 종이 및 종이제품 제조업",171,"펄프, 종이 및 판지 제조업",1710,"펄프, 종이 및 판지 제조업",크라프트지 및 기타 상자용 판지 제조업,1,,,,,
,211,210112,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"펄프, 종이 및 판지 제조업",2101,"펄프, 종이 및 판지 제조업",기타 종이 및 판지 제조업,1,17109,C,제조업,17,"펄프, 종이 및 종이제품 제조업",171,"펄프, 종이 및 판지 제조업",1710,"펄프, 종이 및 판지 제조업",기타 종이 및 판지 제조업,2,,한지,,,
,212,210200,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"골판지, 종이 상자 및 종이 용기 제조업",2102,골판지 및 골판지 가공제품 제조업,골판지 제조업,1,17211,C,제조업,17,"펄프, 종이 및 종이제품 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업",1721,골판지 및 골판지 가공제품 제조업,골판지 제조업,1,,,,,
,213,210201,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"골판지, 종이 상자 및 종이 용기 제조업",2102,"종이 포대, 판지 상자 및 종이 용기 제조업",판지 상자 및 용기 제조업,1,17222,C,제조업,17,"펄프, 종이 및 종이제품 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업",1722,"종이 포대, 판지 상자 및 종이 용기 제조업",판지 상자 및 용기 제조업,1,,,,,
,214,210202,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"골판지, 종이 상자 및 종이 용기 제조업",2102,골판지 및 골판지 가공제품 제조업,골판지 상자 및 가공제품 제조업,1,17212,C,제조업,17,"펄프, 종이 및 종이제품 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업",1721,골판지 및 골판지 가공제품 제조업,골판지 상자 및 가공제품 제조업,1,,,,,
,215,210203,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"골판지, 종이 상자 및 종이 용기 제조업",2102,"종이 포대, 판지 상자 및 종이 용기 제조업",종이 포대 및 가방 제조업,1,17221,C,제조업,17,"펄프, 종이 및 종이제품 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업",1722,"종이 포대, 판지 상자 및 종이 용기 제조업",종이 포대 및 가방 제조업,1,,,,,
,216,210204,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"골판지, 종이 상자 및 종이 용기 제조업",2102,"종이 포대, 판지 상자 및 종이 용기 제조업",식품 위생용 종이 상자 및 용기 제조업,1,17223,C,제조업,17,"펄프, 종이 및 종이제품 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업",1722,"종이 포대, 판지 상자 및 종이 용기 제조업",식품 위생용 종이 상자 및 용기 제조업,1,,,,,
,217,210205,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,"골판지, 종이 상자 및 종이 용기 제조업",2102,"종이 포대, 판지 상자 및 종이 용기 제조업",기타 종이 상자 및 용기 제조업,1,17229,C,제조업,17,"펄프, 종이 및 종이제품 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업",1722,"종이 포대, 판지 상자 및 종이 용기 제조업",기타 종이 상자 및 용기 제조업,1,,,,,
,218,210206,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,기타 종이 및 판지 제품 제조업,2102,기타 종이 및 판지 제품 제조업,그 외 기타 종이 및 판지 제품 제조업,1,17909,C,제조업,17,"펄프, 종이 및 종이제품 제조업",179,기타 종이 및 판지 제품 제조업,1790,기타 종이 및 판지 제품 제조업,그 외 기타 종이 및 판지 제품 제조업,2,,종이컵,,,
,219,210901,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,기타 종이 및 판지 제품 제조업,2109,기타 종이 및 판지 제품 제조업,문구용 종이제품 제조업,1,17901,C,제조업,17,"펄프, 종이 및 종이제품 제조업",179,기타 종이 및 판지 제품 제조업,1790,기타 종이 및 판지 제품 제조업,문구용 종이제품 제조업,1,,,,,
,220,210902,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,기타 종이 및 판지 제품 제조업,2109,기타 종이 및 판지 제품 제조업,벽지 및 장판지 제조업,1,17903,C,제조업,17,"펄프, 종이 및 종이제품 제조업",179,기타 종이 및 판지 제품 제조업,1790,기타 종이 및 판지 제품 제조업,벽지 및 장판지 제조업,1,,,,,
,221,210903,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,기타 종이 및 판지 제품 제조업,2109,기타 종이 및 판지 제품 제조업,위생용 종이제품 제조업,1,17902,C,제조업,17,"펄프, 종이 및 종이제품 제조업",179,기타 종이 및 판지 제품 제조업,1790,기타 종이 및 판지 제품 제조업,위생용 종이제품 제조업,1,,,,,
,222,210905,C,제조업,21,"펄프, 종이 및 종이제품 제조업",210,기타 종이 및 판지 제품 제조업,2109,기타 종이 및 판지 제품 제조업,그 외 기타 종이 및 판지 제품 제조업,1,17909,C,제조업,17,"펄프, 종이 및 종이제품 제조업",179,기타 종이 및 판지 제품 제조업,1790,기타 종이 및 판지 제품 제조업,그 외 기타 종이 및 판지 제품 제조업,2,1,,,,
,223,221100,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2211,서적 출판업,일반 서적 출판업,1,58113,J,정보통신업,58,출판업,581,"서적, 잡지 및 기타 인쇄물 출판업",5811,서적 출판업,일반 서적 출판업,1,,,,,
,224,221103,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2211,서적 출판업,교과서 및 학습 서적 출판업,1,58111,J,정보통신업,58,출판업,581,"서적, 잡지 및 기타 인쇄물 출판업",5811,서적 출판업,교과서 및 학습 서적 출판업,1,,,,,
,225,221104,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2211,서적 출판업,만화 출판업,1,58112,J,정보통신업,58,출판업,581,"서적, 잡지 및 기타 인쇄물 출판업",5811,서적 출판업,만화 출판업,1,,,,,
,226,221200,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2212,"신문, 잡지 및 정기 간행물 출판업",잡지 및 정기 간행물 발행업,1,58122,J,정보통신업,58,출판업,581,"서적, 잡지 및 기타 인쇄물 출판업",5812,"신문, 잡지 및 정기 간행물 출판업",잡지 및 정기 간행물 발행업,1,,,,,
,227,221201,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2212,"신문, 잡지 및 정기 간행물 출판업",신문 발행업,1,58121,J,정보통신업,58,출판업,581,"서적, 잡지 및 기타 인쇄물 출판업",5812,"신문, 잡지 및 정기 간행물 출판업",신문 발행업,1,,,,,
,228,221202,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2212,"신문, 잡지 및 정기 간행물 출판업",정기 광고 간행물 발행업,1,58123,J,정보통신업,58,출판업,581,"서적, 잡지 및 기타 인쇄물 출판업",5812,"신문, 잡지 및 정기 간행물 출판업",정기 광고 간행물 발행업,1,,,,,
,229,221300,J,정보통신업,22,영상ㆍ오디오 기록물 제작 및 배급업,221,오디오물 출판 및 원판 녹음업,2213,오디오물 출판 및 원판 녹음업,음악 및 기타 오디오물 출판업,1,59201,J,정보통신업,59,영상ㆍ오디오 기록물 제작 및 배급업,592,오디오물 출판 및 원판 녹음업,5920,오디오물 출판 및 원판 녹음업,음악 및 기타 오디오물 출판업,1,,,,,
,230,221900,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2219,기타 인쇄물 출판업,기타 인쇄물 출판업,1,58190,J,정보통신업,58,출판업,581,"서적, 잡지 및 기타 인쇄물 출판업",5819,기타 인쇄물 출판업,기타 인쇄물 출판업,1,,,,,
,231,222101,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2221,인쇄업,경 인쇄업,1,18111,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1811,인쇄업,경 인쇄업,2,,프린트,,,
,232,222102,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2221,인쇄업,스크린 인쇄업,1,18112,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1811,인쇄업,스크린 인쇄업,1,,,,,
,233,222103,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2221,인쇄업,경 인쇄업,1,18111,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1811,인쇄업,경 인쇄업,2,1,,,,
,234,222104,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2221,인쇄업,오프셋 인쇄업,1,18113,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1811,인쇄업,오프셋 인쇄업,1,,,,,
,235,222105,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2221,인쇄업,기타 인쇄업,1,18119,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1811,인쇄업,기타 인쇄업,1,,,,,
,236,222201,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2222,인쇄관련 산업,제책업,1,18122,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1812,인쇄관련 산업,제책업,1,,,,,
,237,222202,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2222,인쇄관련 산업,기타 인쇄관련 산업,1,18129,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1812,인쇄관련 산업,기타 인쇄관련 산업,1,,,,,
,238,222203,C,제조업,22,인쇄 및 기록매체 복제업,222,인쇄 및 인쇄관련 산업,2222,인쇄관련 산업,제판 및 조판업,1,18121,C,제조업,18,인쇄 및 기록매체 복제업,181,인쇄 및 인쇄관련 산업,1812,인쇄관련 산업,제판 및 조판업,1,,,,,
,239,223001,C,제조업,22,인쇄 및 기록매체 복제업,223,기록매체 복제업,2230,기록매체 복제업,기록매체 복제업,1,18200,C,제조업,18,인쇄 및 기록매체 복제업,182,기록매체 복제업,1820,기록매체 복제업,기록매체 복제업,1,,,,,
,240,231001,C,제조업,23,"코크스, 연탄 및 석유정제품 제조업",231,코크스 및 연탄 제조업,2310,코크스 및 연탄 제조업,코크스 및 연탄 제조업,1,19100,C,제조업,19,"코크스, 연탄 및 석유정제품 제조업",191,코크스 및 연탄 제조업,1910,코크스 및 연탄 제조업,코크스 및 연탄 제조업,2,,,,,
,241,231002,C,제조업,23,"코크스, 연탄 및 석유정제품 제조업",231,코크스 및 연탄 제조업,2310,코크스 및 연탄 제조업,코크스 및 연탄 제조업,1,19100,C,제조업,19,"코크스, 연탄 및 석유정제품 제조업",191,코크스 및 연탄 제조업,1910,코크스 및 연탄 제조업,코크스 및 연탄 제조업,2,,,,,
,242,232100,C,제조업,23,"코크스, 연탄 및 석유정제품 제조업",232,석유 정제품 제조업,2321,원유 정제처리업,원유 정제처리업,1,19210,C,제조업,19,"코크스, 연탄 및 석유정제품 제조업",192,석유 정제품 제조업,1921,원유 정제처리업,원유 정제처리업,1,,,,,
,243,232101,C,제조업,23,화학 물질 및 화학제품 제조업; 의약품 제외,232,기초 화학물질 제조업,2321,기초 무기화학 물질 제조업,기타 기초 무기화학 물질 제조업,1,20129,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2012,기초 무기화학 물질 제조업,기타 기초 무기화학 물질 제조업,3,,방사성물질 혼합ㆍ배합ㆍ농축,,,
,244,232200,C,제조업,23,"코크스, 연탄 및 석유정제품 제조업",232,석유 정제품 제조업,2322,석유 정제물 재처리업,윤활유 및 그리스 제조업,1,19221,C,제조업,19,"코크스, 연탄 및 석유정제품 제조업",192,석유 정제품 제조업,1922,석유 정제물 재처리업,윤활유 및 그리스 제조업,1,,,,,
,245,232201,C,제조업,23,"코크스, 연탄 및 석유정제품 제조업",232,석유 정제품 제조업,2322,석유 정제물 재처리업,기타 석유 정제물 재처리업,1,19229,C,제조업,19,"코크스, 연탄 및 석유정제품 제조업",192,석유 정제품 제조업,1922,석유 정제물 재처리업,기타 석유 정제물 재처리업,1,,,,,
,246,241101,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,기초 무기화학 물질 제조업,수소 제조업,2,20121,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2012,기초 무기화학 물질 제조업,수소 제조업,1,,,,,
,246,241101,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,기초 무기화학 물질 제조업,"산소, 질소 및 기타 산업용 가스 제조업",2,20122,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2012,기초 무기화학 물질 제조업,"산소, 질소 및 기타 산업용 가스 제조업",1,,,,,
,247,241102,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,기초 무기화학 물질 제조업,기타 기초 무기화학 물질 제조업,1,20129,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2012,기초 무기화학 물질 제조업,기타 기초 무기화학 물질 제조업,3,1,,,,
,248,241105,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,기초 무기화학 물질 제조업,기타 기초 무기화학 물질 제조업,1,20129,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2012,기초 무기화학 물질 제조업,기타 기초 무기화학 물질 제조업,3,,가성소다,,,
,249,241106,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,기초 유기화학 물질 제조업,기타 기초 유기 화학물질 제조업,1,20119,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2011,기초 유기화학 물질 제조업,기타 기초 유기 화학물질 제조업,1,,,,,
,250,241109,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,"무기 안료, 염료, 유연제 및 기타 착색제 제조업",무기 안료용 금속 산화물 및 관련 제품 제조업,1,20131,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2013,"무기 안료, 염료, 유연제 및 기타 착색제 제조업",무기 안료용 금속 산화물 및 관련 제품 제조업,1,,,,,
,251,241110,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,기초 유기화학 물질 제조업,석유화학계 기초 화학 물질 제조업,1,20111,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2011,기초 유기화학 물질 제조업,석유화학계 기초 화학 물질 제조업,1,,,,,
,252,241114,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,기초 유기화학 물질 제조업,바이오매스계 기초 화학물질 제조업,1,20112,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2011,기초 유기화학 물질 제조업,바이오매스계 기초 화학물질 제조업,1,,,,,
,253,241115,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,기초 화학물질 제조업,2411,"무기 안료, 염료, 유연제 및 기타 착색제 제조업","염료, 조제 무기 안료, 유연제 및 기타 착색제 제조업",1,20132,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2013,"무기 안료, 염료, 유연제 및 기타 착색제 제조업","염료, 조제 무기 안료, 유연제 및 기타 착색제 제조업",1,,,,,
,254,241200,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,"비료, 농약 및 살균ㆍ살충제 제조업",2412,비료 및 질소 화합물 제조업,복합비료 및 기타 화학비료 제조업,1,20312,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,203,"비료, 농약 및 살균ㆍ살충제 제조업",2031,비료 및 질소 화합물 제조업,복합비료 및 기타 화학비료 제조업,1,,,,,
,255,241201,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,"비료, 농약 및 살균ㆍ살충제 제조업",2412,비료 및 질소 화합물 제조업,"질소 화합물, 질소ㆍ인산 및 칼리질 화학비료 제조업",1,20311,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,203,"비료, 농약 및 살균ㆍ살충제 제조업",2031,비료 및 질소 화합물 제조업,"질소 화합물, 질소ㆍ인산 및 칼리질 화학비료 제조업",1,,,,,
,256,241202,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,"비료, 농약 및 살균ㆍ살충제 제조업",2412,비료 및 질소 화합물 제조업,유기질 비료 및 상토 제조업,1,20313,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,203,"비료, 농약 및 살균ㆍ살충제 제조업",2031,비료 및 질소 화합물 제조업,유기질 비료 및 상토 제조업,1,,,,,
,257,241301,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,합성고무 및 플라스틱 물질 제조업,2413,합성고무 및 플라스틱 물질 제조업,합성고무 제조업,1,20201,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,202,합성고무 및 플라스틱 물질 제조업,2020,합성고무 및 플라스틱 물질 제조업,합성고무 제조업,1,,,,,
,258,241302,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,합성고무 및 플라스틱 물질 제조업,2413,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업,1,20202,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,202,합성고무 및 플라스틱 물질 제조업,2020,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업,1,,,,,
,259,241303,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,합성고무 및 플라스틱 물질 제조업,2413,합성고무 및 플라스틱 물질 제조업,혼성 및 재생 플라스틱 소재 물질 제조업,1,20203,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,202,합성고무 및 플라스틱 물질 제조업,2020,합성고무 및 플라스틱 물질 제조업,혼성 및 재생 플라스틱 소재 물질 제조업,1,,,,,
,260,242101,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,화학 살균ㆍ살충제 및 농업용 약제 제조업,1,20321,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,203,"비료, 농약 및 살균ㆍ살충제 제조업",2032,살균ㆍ살충제 및 농약 제조업,화학 살균ㆍ살충제 및 농업용 약제 제조업,2,,"가정용,공중위생용",,,
,261,242102,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,화학 살균ㆍ살충제 및 농업용 약제 제조업,1,20321,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,203,"비료, 농약 및 살균ㆍ살충제 제조업",2032,살균ㆍ살충제 및 농약 제조업,화학 살균ㆍ살충제 및 농업용 약제 제조업,2,1,,,,
,262,242103,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,생물 살균ㆍ살충제 및 식물보호제 제조업,1,20322,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,203,"비료, 농약 및 살균ㆍ살충제 제조업",2032,살균ㆍ살충제 및 농약 제조업,생물 살균ㆍ살충제 및 식물보호제 제조업,2,,"가정용,공중위생용",,,
,263,242104,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,생물 살균ㆍ살충제 및 식물보호제 제조업,1,20322,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,203,"비료, 농약 및 살균ㆍ살충제 제조업",2032,살균ㆍ살충제 및 농약 제조업,생물 살균ㆍ살충제 및 식물보호제 제조업,2,1,,,,
,264,242201,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",인쇄 잉크 및 회화용 물감 제조업,1,20413,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2041,"잉크, 페인트, 코팅제 및 유사제품 제조업",인쇄 잉크 및 회화용 물감 제조업,2,2,인쇄용잉크,,,
,265,242202,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",인쇄 잉크 및 회화용 물감 제조업,1,20413,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2041,"잉크, 페인트, 코팅제 및 유사제품 제조업",인쇄 잉크 및 회화용 물감 제조업,2,2,회화용물감,,,
,266,242203,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업,1,20411,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2041,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업,2,,칠기 옻칠 및 캐슈 제조,,,
,267,242204,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업,1,20411,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2041,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업,2,1,,,,
,268,242205,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",요업용 도포제 및 관련제품 제조업,1,20412,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2041,"잉크, 페인트, 코팅제 및 유사제품 제조업",요업용 도포제 및 관련제품 제조업,1,,,,,
,269,242301,C,제조업,24,의료용 물질 및 의약품 제조업,242,의약품 제조업,2423,완제 의약품 제조업,생물 의약품 제조업,2,21211,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2121,완제 의약품 제조업,생물 의약품 제조업,1,,,,,
,269,242301,C,제조업,24,의료용 물질 및 의약품 제조업,242,의약품 제조업,2423,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업,2,21212,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2121,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업,1,,,,,
,270,242302,C,제조업,24,의료용 물질 및 의약품 제조업,242,의약품 제조업,2423,한의약품 제조업,한의약품 제조업,1,21220,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2122,한의약품 제조업,한의약품 제조업,1,,,,,
,271,242303,C,제조업,24,의료용 물질 및 의약품 제조업,242,기초 의약 물질 제조업,2423,기초 의약 물질 제조업,기초 의약 물질 제조업,1,21100,C,제조업,21,의료용 물질 및 의약품 제조업,211,기초 의약 물질 제조업,2110,기초 의약 물질 제조업,기초 의약 물질 제조업,2,1,,,,
,272,242304,C,제조업,24,의료용 물질 및 의약품 제조업,242,의약품 제조업,2423,동물용 의약품 제조업,동물용 의약품 제조업,1,21230,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2123,동물용 의약품 제조업,동물용 의약품 제조업,1,,,,,
,273,242305,C,제조업,24,의료용 물질 및 의약품 제조업,242,의료용품 및 기타 의약 관련제품 제조업,2423,의료용품 및 기타 의약 관련제품 제조업,체외 진단 시약 제조업,2,21301,C,제조업,21,의료용 물질 및 의약품 제조업,213,의료용품 및 기타 의약 관련제품 제조업,2130,의료용품 및 기타 의약 관련제품 제조업,체외 진단 시약 제조업,3,,,,,
,273,242305,C,제조업,24,의료용 물질 및 의약품 제조업,242,기초 의약 물질 제조업,2423,기초 의약 물질 제조업,기초 의약 물질 제조업,2,21100,C,제조업,21,의료용 물질 및 의약품 제조업,211,기초 의약 물질 제조업,2110,기초 의약 물질 제조업,기초 의약 물질 제조업,2,,생물학적 제제 제조,,,
