doc_id,business_code,doc_type,doc_text
515040__example6,515040,example,경질 물질 가공 공작기계 도매
515040__example7,515040,example,"전동 공구, 기계 공구 도매"
515040__xref0,515040,xref,"전동공구, 기계공구 도매"
515050__name0,515050,name,"컴퓨터 및 주변장치, 소프트웨어 도매업"
515050__hier0,515050,hier,"도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 컴퓨터 및 주변장치, 소프트웨어 도매업"
515050__example0,515050,example,데스크톱 PC 도매
515050__example1,515050,example,노트북 PC 도매
515050__example2,515050,example,범용성 소프트웨어 도매
515050__example3,515050,example,컴퓨터 프린트기 도매
515050__example4,515050,example,게임용 소프트웨어 도매
515050__example5,515050,example,"마우스, 키보드, 스캐너 도매"
515051__name0,515051,name,사무용 가구 및 기기 도매업
515051__hier0,515051,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 기타 기계 및 장비 도매업
515051__example0,515051,example,사무용 가구 도매
515051__example1,515051,example,금전 등록기 도매
515051__example2,515051,example,복사기 도매
515051__example3,515051,example,전자 계산기 도매
515060__name0,515060,name,통신ㆍ방송장비 및 부품 도매업
515060__hier0,515060,hier,"도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 가전제품, 통신장비 및 부품 도매업"
515060__example0,515060,example,유선 전화기 및 휴대폰 도매
515060__example1,515060,example,텔레비전 방송장치 도매 도매 및 소매업
515060__example2,515060,example,통신 교환기 도매
515060__example3,515060,example,폐쇄회로 카메라 도매
515060__example4,515060,example,위성 안테나 등
515060__example5,515060,example,수신 안테나 도매
515060__example6,515060,example,전송장치 도매
515060__example7,515060,example,팩시밀리 도매
515070__name0,515070,name,전기용 기계ㆍ장비 및 관련 기자재 도매업
515070__hier0,515070,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 기타 기계 및 장비 도매업
515070__example0,515070,example,전기 제어반 및 배전반 도매
515070__example1,515070,example,"발전기, 변압기, 정류기 도매"
515070__example2,515070,example,전동기 도매
515070__example3,515070,example,저항기 도매
515070__example4,515070,example,개폐장치 도매
515070__example5,515070,example,전자 부품 및 전자관 도매
515070__example6,515070,example,피뢰장치 도매
515070__example7,515070,example,형광등용 초크코일(안정기) 도매
515074__name0,515074,name,전지 및 케이블 도매업
515074__hier0,515074,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 기타 기계 및 장비 도매업
515074__example0,515074,example,전화용 선 및 케이블 도매 도매 및 소매업
515074__xref0,515074,xref,각종 전지 및 케이블 도매
515080__name0,515080,name,의료 기기 도매업
515080__hier0,515080,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 기타 기계 및 장비 도매업
515080__example0,515080,example,의료용 가구 도매
515080__example1,515080,example,"내과, 외과 및 수의 기기 도매"
515080__example2,515080,example,의료용 X선 기구 도매
515080__xref0,515080,xref,의료용 및 수의용 가구 도매
515080__xref1,515080,xref,기구 도매
515081__name0,515081,name,정밀 기기 및 과학 기기 도매업
515081__hier0,515081,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 기타 기계 및 장비 도매업
515081__example0,515081,example,제도 및 측량 기구 도매
515081__example1,515081,example,측정 및 계량기 도매
515081__example2,515081,example,물리 시험 기구 도매
515081__example3,515081,example,과학 기구 및 장비 도매
515081__example4,515081,example,이화학용 기구 도매
515081__example5,515081,example,산업공정 측정 및 통제 기구 도매
515081__example6,515081,example,미촬영 영화용 필름 도매
515081__example7,515081,example,영화촬영기 도매
515081__example8,515081,example,영사기 도매
515081__xref0,515081,xref,영사기 및 영화촬영기 도매
515090__name0,515090,name,기타 산업용 기계 및 장비 도매업
515090__hier0,515090,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 산업용 기계 및 장비 도매업
515090__example0,515090,example,제지산업용 기계
515090__example1,515090,example,장비 도매
515090__example2,515090,example,인쇄 및 제본용 기계
515090__example3,515090,example,유리 성형용 기계
515090__example4,515090,example,플라스틱 성형용 기계
515090__example5,515090,example,용접기 도매
515093__name0,515093,name,자전거 및 기타 운송장비 도매업
515093__hier0,515093,hier,"도매 및 소매업 > 도매 및 상품 중개업 > 생활용품 도매업 > 음반 및 비디오물, 악기, 오락 및 경기용품 도매업"
515093__desc0,515093,desc,"리어카, 휠체어"
515093__example0,515093,example,자전거 및 부품 도매
515093__example1,515093,example,개인용 운송장비 도매(동력식)
515093__example2,515093,example,유모차 도매
515094__name0,515094,name,수송용 운송장비 도매업
515094__hier0,515094,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기계장비 및 관련 물품 도매업 > 기타 기계 및 장비 도매업
515094__example0,515094,example,기차 및 지하철 도매
515094__example1,515094,example,항공기 도매
515094__example2,515094,example,선박 도매
515094__xref0,515094,xref,항공기 엔진 도매
519111__name0,519111,name,상품 종합 도매업
519111__hier0,519111,hier,도매 및 소매업 > 도매 및 상품 중개업 > 상품 종합 도매업 > 상품 종합 도매업
519111__desc0,519111,desc,"직수출, 대행(위탁)수출"
519111__example0,519111,example,종합무역상사(자기 상품)
519111__example1,519111,example,연쇄화 사업 종합 상품 도매
519111__xref0,519111,xref,종합 상품 연쇄화사업 도매
519112__name0,519112,name,상품 종합 도매업
519112__hier0,519112,hier,도매 및 소매업 > 도매 및 상품 중개업 > 상품 종합 도매업 > 상품 종합 도매업
519112__desc0,519112,desc,수입한 산업용 재화 도소매
519112__example0,519112,example,종합무역상사(자기 상품)
519112__example1,519112,example,연쇄화 사업 종합 상품 도매
519112__xref0,519112,xref,종합 상품 연쇄화사업 도매
519113__name0,519113,name,상품 종합 도매업
519113__hier0,519113,hier,도매 및 소매업 > 도매 및 상품 중개업 > 상품 종합 도매업 > 상품 종합 도매업
519113__desc0,519113,desc,수입한 기타 물품 도소매
519113__example0,519113,example,종합무역상사(자기 상품)
519113__example1,519113,example,연쇄화 사업 종합 상품 도매
519113__xref0,519113,xref,종합 상품 연쇄화사업 도매
519910__name0,519910,name,상품 종합 도매업
519910__hier0,519910,hier,도매 및 소매업 > 도매 및 상품 중개업 > 상품 종합 도매업 > 상품 종합 도매업
519910__example0,519910,example,종합무역상사(자기 상품)
519910__example1,519910,example,연쇄화 사업 종합 상품 도매
519910__xref0,519910,xref,종합 상품 연쇄화사업 도매
519991__name0,519991,name,"장난감 및 취미, 오락용품 도매업"
519991__hier0,519991,hier,"도매 및 소매업 > 도매 및 상품 중개업 > 생활용품 도매업 > 음반 및 비디오물, 악기, 오락 및 경기용품 도매업"
519991__desc0,519991,desc,"휘, 트로피, 페난트, 뺏지, 메달 등"
519991__example0,519991,example,낚시도구 도매
519991__example1,519991,example,오락 게임용품 도매
519991__example2,519991,example,유희용구 도매
519991__example3,519991,example,당구장비 및 물품 도매
519991__example4,519991,example,화투 및 트럼프 도매
519991__example5,519991,example,트로피 도매
519991__example6,519991,example,세발 자전거 도매
519991__xref0,519991,xref,모조 장식품 도매
519992__name0,519992,name,그 외 기타 상품 전문 도매업
519992__hier0,519992,hier,도매 및 소매업 > 도매 및 상품 중개업 > 기타 전문 도매업 > 재생용 재료 및 기타 상품 전문 도매업
519992__example0,519992,example,화약 도매
519992__example1,519992,example,폭약 도매
519992__example2,519992,example,플라스틱 필름 도매
519992__example3,519992,example,산업용 가죽제품 도매
519992__example4,519992,example,유리섬유 도매
519992__example5,519992,example,총포 도매 도매 및 소매업
519992__xref0,519992,xref,폴리에틸렌 필름 도매 도매 및 소매업
521100__name0,521100,name,슈퍼마켓
521100__hier0,521100,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 음ㆍ식료품 위주 종합 소매업
521100__example0,521100,example,중형 종합 할인점
521100__example1,521100,example,기업형 슈퍼마켓(SSM)
521100__xref0,521100,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
521910__name0,521910,name,백화점
521910__hier0,521910,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 대형 종합 소매업
521910__xref0,521910,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
521911__name0,521911,name,기타 대형 종합 소매업
521911__hier0,521911,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 대형 종합 소매업
521911__example0,521911,example,"대형 종합 소매업(백화점, 대형 마트 제외)"
521911__example1,521911,example,대형 아울렛
521911__example2,521911,example,대형 쇼핑센터
521911__example3,521911,example,복합 쇼핑몰
521911__xref0,521911,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
521912__name0,521912,name,대형 마트
521912__hier0,521912,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 대형 종합 소매업
521912__example0,521912,example,대형 종합 할인점(백화점 제외)
521912__xref0,521912,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
521913__name0,521913,name,면세점
521913__hier0,521913,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 면세점
521913__example0,521913,example,공항
521913__example1,521913,example,항만 면세점
521913__example2,521913,example,시내 면세점
521913__example3,521913,example,내국인 면세점
521913__xref0,521913,xref,대형 면세점
521913__xref1,521913,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
521991__name0,521991,name,그 외 기타 종합 소매업
521991__hier0,521991,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 그 외 기타 종합 소매업
521991__example0,521991,example,결혼용품 전문점(종합 상품으로 구성)
521991__example1,521991,example,노인용품 전문점(종합 상품으로 구성)
521991__xref0,521991,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
521992__name0,521992,name,체인화 편의점
521992__hier0,521992,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 음ㆍ식료품 위주 종합 소매업
521992__example0,521992,example,편의점
521992__xref0,521992,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522011__name0,522011,name,"곡물, 곡분 및 가축 사료 소매업"
522011__hier0,522011,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업
522011__example0,522011,example,"쌀, 보리, 밀 소매"
522011__example1,522011,example,"콩, 팥 소매"
522011__example2,522011,example,옥수수 소매
522011__example3,522011,example,곡물 가루 소매
522011__example4,522011,example,가축용 사료 소매
522011__xref0,522011,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522012__name0,522012,name,"곡물, 곡분 및 가축 사료 소매업"
522012__hier0,522012,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업
522012__desc0,522012,desc,가축용사료
522012__example0,522012,example,"쌀, 보리, 밀 소매"
522012__example1,522012,example,"콩, 팥 소매"
522012__example2,522012,example,옥수수 소매
522012__example3,522012,example,곡물 가루 소매
522012__example4,522012,example,가축용 사료 소매
522012__xref0,522012,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522020__name0,522020,name,육류 소매업
522020__hier0,522020,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업
522020__example0,522020,example,"돈육, 우육 소매"
522020__example1,522020,example,가금육 소매
522020__example2,522020,example,조류 고기 소매
522020__example3,522020,example,"식육점, 정육점 운영"
522020__xref0,522020,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522031__name0,522031,name,"신선, 냉동 및 기타 수산물 소매업"
522031__hier0,522031,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업
522031__example0,522031,example,"수산 동물 활어, 선어 소매"
522031__example1,522031,example,"어개류(어류, 게, 새우 등) 소매"
522031__xref0,522031,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522039__name0,522039,name,건어물 및 젓갈류 소매업
522039__hier0,522039,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업
522039__example0,522039,example,염장 및 염수장(鹽水藏) 어류 및 어란 소매
522039__example1,522039,example,조미하지 않은 젓갈 소매
522039__example2,522039,example,건어물 소매
522039__xref0,522039,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522040__name0,522040,name,"채소, 과실 및 뿌리작물 소매업"
522040__hier0,522040,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업
522040__desc0,522040,desc,채소 및 뿌리작물
522040__example0,522040,example,과실 소매
522040__example1,522040,example,채소(각종 나물) 소매
522040__example2,522040,example,"견과류(밤, 호두 등) 소매"
522040__example3,522040,example,고구마 및 감자 소매
522040__example4,522040,example,"마늘, 도라지, 오이, 호박 소매"
522040__example5,522040,example,감 및 곶감 소매
522040__xref0,522040,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522050__name0,522050,name,"채소, 과실 및 뿌리작물 소매업"
522050__hier0,522050,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업
522050__desc0,522050,desc,과실
522050__example0,522050,example,과실 소매
522050__example1,522050,example,채소(각종 나물) 소매
522050__example2,522050,example,"견과류(밤, 호두 등) 소매"
522050__example3,522050,example,고구마 및 감자 소매
522050__example4,522050,example,"마늘, 도라지, 오이, 호박 소매"
522050__example5,522050,example,감 및 곶감 소매
522050__xref0,522050,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522061__name0,522061,name,"빵류, 과자류 및 당류 소매업"
522061__hier0,522061,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 가공식품 소매업
522061__example0,522061,example,미과 및 생과자 소매
522061__example1,522061,example,떡류(송편
522061__example2,522061,example,인절미 등) 소매
522061__example3,522061,example,아이스크림 소매
522061__example4,522061,example,"껌, 캔디 소매"
522061__example5,522061,example,피자 및 파이 소매
522061__example6,522061,example,설탕 소매
522061__example7,522061,example,햄버거 소매
522061__example8,522061,example,빵가루 소매
522061__xref0,522061,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522062__name0,522062,name,"빵류, 과자류 및 당류 소매업"
522062__hier0,522062,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 가공식품 소매업
522062__desc0,522062,desc,설탕
522062__example0,522062,example,미과 및 생과자 소매
522062__example1,522062,example,떡류(송편
522062__example2,522062,example,인절미 등) 소매
522062__example3,522062,example,아이스크림 소매
522062__example4,522062,example,"껌, 캔디 소매"
522062__example5,522062,example,피자 및 파이 소매
522062__example6,522062,example,설탕 소매
522062__example7,522062,example,햄버거 소매
522062__example8,522062,example,빵가루 소매
522062__xref0,522062,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522063__name0,522063,name,기타 신선식품 및 단순 가공식품 소매업
522063__name1,522063,name,기타 가공식품 소매업
522063__hier0,522063,hier,"도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업, 가공식품 소매업"
522063__ksic0,522063,ksic,"기타 신선식품 및 단순 가공식품 소매업, 기타 가공식품 소매업"
522063__desc0,522063,desc,제조하여 소매
522063__example0,522063,example,벌꿀 소매
522063__example1,522063,example,계란 및 조란 소매
522063__example2,522063,example,식용 소금(천일염 포함) 소매
522063__example3,522063,example,코코아 소매
522063__example4,522063,example,"커피, 차류 소매"
522063__example5,522063,example,유지 소매
522063__example6,522063,example,국수 등 면류 제품 소매
522063__example7,522063,example,된장 및 고추장 소매
522063__example8,522063,example,어묵 및 조미 해산물 소매
522063__xref0,522063,xref,조리 및 가공 수산식품 소매
522063__xref1,522063,xref,채소 및 과실 가공식품 소매
522063__xref2,522063,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522071__name0,522071,name,기타 음ㆍ식료품 위주 종합 소매업
522071__hier0,522071,hier,도매 및 소매업 > 소매업; 자동차 제외 > 종합 소매업 > 음ㆍ식료품 위주 종합 소매업
522071__xref0,522071,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522080__name0,522080,name,담배 소매업
522080__hier0,522080,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 음료 및 담배 소매업
522080__xref0,522080,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522081__name0,522081,name,그 외 기타 분류 안된 가정용품 소매업
522081__hier0,522081,hier,도매 및 소매업 > 소매업; 자동차 제외 > 기타 생활용품 소매업 > 그 외 기타 가정용품 소매업
522081__desc0,522081,desc,쓰레기봉투
522081__example0,522081,example,우산 및 양산 소매
522081__example1,522081,example,파라솔 소매
522081__example2,522081,example,대나무 소재 가정용품(화문석 등 마루덮개 제외) 소매
522081__example3,522081,example,야외용 돗자리 소매(직물제품 제외)
522081__example4,522081,example,비닐백 및 쇼핑백 소매
522081__xref0,522081,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522082__name0,522082,name,복권 발행 및 판매업
522082__hier0,522082,hier,"예술, 스포츠 및 여가관련 서비스업 > 스포츠 및 오락관련 서비스업 > 유원지 및 기타 오락관련 서비스업 > 사행시설 관리 및 운영업"
522082__desc0,522082,desc,복권(소매)
522082__example0,522082,example,스포츠 복권 발행
522082__example1,522082,example,기입식 복권 발행
522082__example2,522082,example,즉석식 복권 발행
522082__example3,522082,example,복권 판매소
522091__name0,522091,name,건강 보조식품 소매업
522091__hier0,522091,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 가공식품 소매업
522091__desc0,522091,desc,홍삼과 홍삼제품
522091__example0,522091,example,식이섬유 가공식품 소매
522091__example1,522091,example,가공 건강식품 소매
522091__example2,522091,example,"달팽이, 흑염소 추출물 소매"
522091__example3,522091,example,알로에 가공품 소매
522091__example4,522091,example,"인삼, 홍삼, 엽록소, 클로렐라 함유 가공식품 소매"
522091__example5,522091,example,"오메가-3, 레시틴, 스쿠알렌(상어간유) 등 지방산 가공식품 소매"
522091__example6,522091,example,발효 미생물류 가공식품 소매
522091__example7,522091,example,아미노산 및 단백질류 가공식품 소매
522091__xref0,522091,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522092__name0,522092,name,그 외 기타 분류 안된 상품 전문 소매업
522092__hier0,522092,hier,도매 및 소매업 > 소매업; 자동차 제외 > 기타 상품 전문 소매업 > 그 외 기타 상품 전문 소매업
522092__desc0,522092,desc,인삼제품
522092__example0,522092,example,수석점
522092__example1,522092,example,총포 소매
522092__example2,522092,example,한약재료 소매
522092__example3,522092,example,비전기식 재봉기 소매
522092__xref0,522092,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522093__name0,522093,name,음료 소매업
522093__hier0,522093,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음료 소매업 > 음료 및 담배 소매업
522093__desc0,522093,desc,얼음
522093__example0,522093,example,우유 및 요구르트 소매
522093__example1,522093,example,생수 소매
522093__example2,522093,example,양주 소매
522093__example3,522093,example,소주 및 맥주 소매
522093__example4,522093,example,과실주 소매
522093__example5,522093,example,탁주 및 약주 소매
522093__xref0,522093,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522094__name0,522094,name,음료 소매업
522094__hier0,522094,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음료 소매업 > 음료 및 담배 소매업
522094__desc0,522094,desc,알콜성음료
522094__example0,522094,example,우유 및 요구르트 소매
522094__example1,522094,example,생수 소매
522094__example2,522094,example,양주 소매
522094__example3,522094,example,소주 및 맥주 소매
522094__example4,522094,example,과실주 소매
522094__example5,522094,example,탁주 및 약주 소매
522094__xref0,522094,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522095__name0,522095,name,음료 소매업
522095__hier0,522095,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음료 소매업 > 음료 및 담배 소매업
522095__example0,522095,example,우유 및 요구르트 소매
522095__example1,522095,example,생수 소매
522095__example2,522095,example,양주 소매
522095__example3,522095,example,소주 및 맥주 소매
522095__example4,522095,example,과실주 소매
522095__example5,522095,example,탁주 및 약주 소매
522095__xref0,522095,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522096__name0,522096,name,기타 신선식품 및 단순 가공식품 소매업
522096__name1,522096,name,기타 가공식품 소매업
522096__hier0,522096,hier,"도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 신선식품 및 단순 가공식품 소매업, 가공식품 소매업"
522096__ksic0,522096,ksic,"기타 신선식품 및 단순 가공식품 소매업, 기타 가공식품 소매업"
522096__example0,522096,example,벌꿀 소매
522096__example1,522096,example,계란 및 조란 소매
522096__example2,522096,example,식용 소금(천일염 포함) 소매
522096__example3,522096,example,코코아 소매
522096__example4,522096,example,"커피, 차류 소매"
522096__example5,522096,example,유지 소매
522096__example6,522096,example,국수 등 면류 제품 소매
522096__example7,522096,example,된장 및 고추장 소매
522096__example8,522096,example,어묵 및 조미 해산물 소매
522096__xref0,522096,xref,조리 및 가공 수산식품 소매
522096__xref1,522096,xref,채소 및 과실 가공식품 소매
522096__xref2,522096,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522098__name0,522098,name,음료 소매업
522098__hier0,522098,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음료 소매업 > 음료 및 담배 소매업
522098__desc0,522098,desc,우유
522098__example0,522098,example,우유 및 요구르트 소매
522098__example1,522098,example,생수 소매
522098__example2,522098,example,양주 소매
522098__example3,522098,example,소주 및 맥주 소매
522098__example4,522098,example,과실주 소매
522098__example5,522098,example,탁주 및 약주 소매
522098__xref0,522098,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522099__name0,522099,name,음료 소매업
522099__hier0,522099,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음료 소매업 > 음료 및 담배 소매업
522099__desc0,522099,desc,자기명의 외판원 수수료
522099__example0,522099,example,우유 및 요구르트 소매
522099__example1,522099,example,생수 소매
522099__example2,522099,example,양주 소매
522099__example3,522099,example,소주 및 맥주 소매
522099__example4,522099,example,과실주 소매
522099__example5,522099,example,탁주 및 약주 소매
522099__xref0,522099,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522101__name0,522101,name,건강 보조식품 소매업
522101__hier0,522101,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 가공식품 소매업
522101__example0,522101,example,식이섬유 가공식품 소매
522101__example1,522101,example,가공 건강식품 소매
522101__example2,522101,example,"달팽이, 흑염소 추출물 소매"
522101__example3,522101,example,알로에 가공품 소매
522101__example4,522101,example,"인삼, 홍삼, 엽록소, 클로렐라 함유 가공식품 소매"
522101__example5,522101,example,"오메가-3, 레시틴, 스쿠알렌(상어간유) 등 지방산 가공식품 소매"
522101__example6,522101,example,발효 미생물류 가공식품 소매
522101__example7,522101,example,아미노산 및 단백질류 가공식품 소매
522101__xref0,522101,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522105__name0,522105,name,그 외 기타 분류 안된 상품 전문 소매업
522105__hier0,522105,hier,도매 및 소매업 > 소매업; 자동차 제외 > 기타 상품 전문 소매업 > 그 외 기타 상품 전문 소매업
522105__desc0,522105,desc,한약업사
522105__example0,522105,example,수석점
522105__example1,522105,example,총포 소매
522105__example2,522105,example,한약재료 소매
522105__example3,522105,example,비전기식 재봉기 소매
522105__xref0,522105,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
522109__name0,522109,name,조리 반찬류 소매업
522109__hier0,522109,hier,도매 및 소매업 > 소매업; 자동차 제외 > 음ㆍ식료품 및 담배 소매업 > 가공식품 소매업
522109__example0,522109,example,반찬 소매
522109__xref0,522109,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
523111__name0,523111,name,의약품 및 의료용품 소매업
523111__hier0,523111,hier,"도매 및 소매업 > 소매업; 자동차 제외 > 기타 상품 전문 소매업 > 의약품, 의료용 기구, 화장품 및 방향제 소매업"
523111__desc0,523111,desc,의약품
523111__example0,523111,example,소독제 소매
523111__example1,523111,example,가정용 방충제 및 살균제 소매
523111__example2,523111,example,가축 약품 소매
523111__example3,523111,example,드링크제 소매(의약품)
523111__example4,523111,example,약국
523111__example5,523111,example,한약 소매
523111__xref0,523111,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
523114__name0,523114,name,의약품 및 의료용품 소매업
523114__hier0,523114,hier,"도매 및 소매업 > 소매업; 자동차 제외 > 기타 상품 전문 소매업 > 의약품, 의료용 기구, 화장품 및 방향제 소매업"
523114__desc0,523114,desc,한약소매 등
523114__example0,523114,example,소독제 소매
523114__example1,523114,example,가정용 방충제 및 살균제 소매
523114__example2,523114,example,가축 약품 소매
523114__example3,523114,example,드링크제 소매(의약품)
523114__example4,523114,example,약국
523114__example5,523114,example,한약 소매
523114__xref0,523114,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
523116__name0,523116,name,의약품 및 의료용품 소매업
523116__hier0,523116,hier,"도매 및 소매업 > 소매업; 자동차 제외 > 기타 상품 전문 소매업 > 의약품, 의료용 기구, 화장품 및 방향제 소매업"
523116__desc0,523116,desc,의료용품
523116__example0,523116,example,소독제 소매
523116__example1,523116,example,가정용 방충제 및 살균제 소매
523116__example2,523116,example,가축 약품 소매
523116__example3,523116,example,드링크제 소매(의약품)
523116__example4,523116,example,약국
523116__example5,523116,example,한약 소매
523116__xref0,523116,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
523120__name0,523120,name,의료용 기구 소매업
523120__hier0,523120,hier,"도매 및 소매업 > 소매업; 자동차 제외 > 기타 상품 전문 소매업 > 의약품, 의료용 기구, 화장품 및 방향제 소매업"
523120__example0,523120,example,보청기 소매
523120__example1,523120,example,뜸 치료기 소매
523120__example2,523120,example,수지침 소매
523120__example3,523120,example,혈압 측정기 소매
523120__example4,523120,example,"의족(足), 의수(手), 의지(指) 소매"
523120__xref0,523120,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
523131__name0,523131,name,"화장품, 비누 및 방향제 소매업"
523131__hier0,523131,hier,"도매 및 소매업 > 소매업; 자동차 제외 > 기타 상품 전문 소매업 > 의약품, 의료용 기구, 화장품 및 방향제 소매업"
523131__example0,523131,example,향수 소매
523131__example1,523131,example,샴푸 및 비누 소매
523131__example2,523131,example,세정제 및 세제 소매
523131__example3,523131,example,머리 염색약 소매
523131__example4,523131,example,탈모제 소매
523131__example5,523131,example,면도용 크림 소매
523131__example6,523131,example,화장 도구 소매
523131__example7,523131,example,치약 소매
523131__example8,523131,example,무스 및 스프레이 소매
523131__example9,523131,example,렌즈 클리너 소매
523131__example10,523131,example,구강 세척제 소매
523131__xref0,523131,xref,"접객시설 없이 빵, 케이크 등을 구입하여 일반소비자에게 판매"
523132__name0,523132,name,방문 판매업
523132__hier0,523132,hier,도매 및 소매업 > 소매업; 자동차 제외 > 무점포 소매업 > 기타 무점포 소매업
